"Version:1. Each line [benchmark_name, operation_name, thread_index, number_of_threads, number_of_trials] then [iters, successful_iters, duration_in_ns] repeating number_of_trials times."
"distributed 16 faa random", , 0, 1, 10, 5888001, 5888001, 33335700, 5859001, 5859001, 33338000, 5882001, 5882001, 33335500, 5893001, 5893001, 33336700, 5888001, 5888001, 33338400, 5889001, 5889001, 33336600, 5889001, 5889001, 33333700, 5907001, 5907001, 33338000, 5914001, 5914001, 33335100, 5913001, 5913001, 33333600
"distributed 16 faa random", , 0, 2, 10, 1956001, 1956001, 33343000, 2035001, 2035001, 33342800, 1966001, 1966001, 33336500, 1982001, 1982001, 33341100, 1977001, 1977001, 33338400, 1992001, 1992001, 33342700, 1952001, 1952001, 33346900, 2325001, 2325001, 33341300, 1966001, 1966001, 33342700, 1963001, 1963001, 33345800
"distributed 16 faa random", , 1, 2, 10, 1832001, 1832001, 33345700, 1789001, 1789001, 33345200, 1848001, 1848001, 33337500, 1828001, 1828001, 33341900, 1825001, 1825001, 33341000, 1835001, 1835001, 33346300, 1841001, 1841001, 33346900, 2248001, 2248001, 33343900, 1835001, 1835001, 33340900, 1838001, 1838001, 33347900
"distributed 16 faa random", , 0, 3, 10, 1539001, 1539001, 33336000, 1847001, 1847001, 33339800, 1523001, 1523001, 33353300, 1867001, 1867001, 33335500, 1868001, 1868001, 33337300, 1867001, 1867001, 33348000, 1414001, 1414001, 33340800, 1248001, 1248001, 33343800, 1269001, 1269001, 33340300, 1274001, 1274001, 33346400
"distributed 16 faa random", , 1, 3, 10, 1193001, 1193001, 33334500, 1122001, 1122001, 33344300, 1213001, 1213001, 33350200, 1847001, 1847001, 33337600, 1849001, 1849001, 33339400, 1848001, 1848001, 33345500, 1425001, 1425001, 33338600, 1296001, 1296001, 33336400, 1278001, 1278001, 33341600, 1280001, 1280001, 33337700
"distributed 16 faa random", , 2, 3, 10, 1530001, 1530001, 33336900, 1847001, 1847001, 33334800, 1513001, 1513001, 33351900, 1112001, 1112001, 33338700, 1110001, 1110001, 33336700, 1110001, 1110001, 33348000, 1246001, 1246001, 33343500, 1259001, 1259001, 33344600, 1275001, 1275001, 33338800, 1278001, 1278001, 33348300
"distributed 16 faa random", , 0, 4, 10, 1179001, 1179001, 33336700, 1060001, 1060001, 33354400, 1045001, 1045001, 33342300, 1043001, 1043001, 33345500, 1043001, 1043001, 33334400, 1044001, 1044001, 33347000, 1084001, 1084001, 33349100, 1053001, 1053001, 33352900, 1054001, 1054001, 33355000, 1050001, 1050001, 33344000
"distributed 16 faa random", , 1, 4, 10, 1016001, 1016001, 33341100, 1079001, 1079001, 33351500, 1145001, 1145001, 33346500, 1067001, 1067001, 33345200, 1065001, 1065001, 33342800, 1064001, 1064001, 33348800, 1099001, 1099001, 33335500, 1068001, 1068001, 33357300, 1074001, 1074001, 33356600, 1070001, 1070001, 33340400
"distributed 16 faa random", , 2, 4, 10, 1178001, 1178001, 33336800, 1031001, 1031001, 33355200, 1047001, 1047001, 33333700, 1051001, 1051001, 33352500, 1054001, 1054001, 33340400, 1054001, 1054001, 33354200, 1046001, 1046001, 33348000, 1048001, 1048001, 33348800, 1046001, 1046001, 33345300, 1044001, 1044001, 33334900
"distributed 16 faa random", , 3, 4, 10, 1005001, 1005001, 33334200, 1049001, 1049001, 33338200, 1148001, 1148001, 33336200, 1043001, 1043001, 33351600, 1040001, 1040001, 33344800, 1037001, 1037001, 33353500, 1061001, 1061001, 33347100, 1064001, 1064001, 33356800, 1063001, 1063001, 33350900, 1058001, 1058001, 33337500
"distributed 16 faa random", , 0, 5, 10, 952001, 952001, 33359200, 921001, 921001, 33358000, 913001, 913001, 33349700, 944001, 944001, 33341900, 972001, 972001, 33350500, 973001, 973001, 33334500, 973001, 973001, 33353500, 889001, 889001, 33347300, 910001, 910001, 33355900, 883001, 883001, 33340200
"distributed 16 faa random", , 1, 5, 10, 928001, 928001, 33359300, 969001, 969001, 33342800, 914001, 914001, 33356000, 941001, 941001, 33353000, 963001, 963001, 33356300, 924001, 924001, 33342600, 888001, 888001, 33353500, 879001, 879001, 33351400, 953001, 953001, 33344700, 881001, 881001, 33353900
"distributed 16 faa random", , 2, 5, 10, 942001, 942001, 33350600, 978001, 978001, 33360100, 974001, 974001, 33360400, 956001, 956001, 33336200, 930001, 930001, 33356800, 963001, 963001, 33346700, 964001, 964001, 33344400, 856001, 856001, 33342500, 867001, 867001, 33354500, 840001, 840001, 33347000
"distributed 16 faa random", , 3, 5, 10, 940001, 940001, 33357800, 919001, 919001, 33351400, 902001, 902001, 33362700, 870001, 870001, 33349700, 958001, 958001, 33340200, 927001, 927001, 33341700, 885001, 885001, 33350500, 932001, 932001, 33351600, 927001, 927001, 33342100, 933001, 933001, 33350400
"distributed 16 faa random", , 4, 5, 10, 944001, 944001, 33353400, 968001, 968001, 33358800, 902001, 902001, 33346700, 872001, 872001, 33346800, 936001, 936001, 33349800, 970001, 970001, 33347800, 970001, 970001, 33355000, 860001, 860001, 33333600, 868001, 868001, 33350000, 865001, 865001, 33351400
"distributed 16 faa random", , 0, 6, 10, 718001, 718001, 33349700, 801001, 801001, 33338300, 900001, 900001, 33345300, 922001, 922001, 33360200, 919001, 919001, 33338500, 910001, 910001, 33347300, 792001, 792001, 33355900, 789001, 789001, 33335900, 852001, 852001, 33343900, 875001, 875001, 33350000
"distributed 16 faa random", , 1, 6, 10, 797001, 797001, 33349400, 800001, 800001, 33349300, 903001, 903001, 33351600, 913001, 913001, 33351800, 846001, 846001, 33334600, 887001, 887001, 33348500, 824001, 824001, 33354100, 759001, 759001, 33351900, 712001, 712001, 33357400, 827001, 827001, 33341800
"distributed 16 faa random", , 2, 6, 10, 890001, 890001, 33343900, 798001, 798001, 33352000, 901001, 901001, 33353900, 713001, 713001, 33350900, 853001, 853001, 33353000, 778001, 778001, 33351700, 691001, 691001, 33340000, 761001, 761001, 33354600, 860001, 860001, 33358600, 844001, 844001, 33349000
