"Version:1. Each line [benchmark_name, operation_name, thread_index, number_of_threads, number_of_trials] then [iters, successful_iters, duration_in_ns] repeating number_of_trials times."
"distributed 1 faa random", , 0, 1, 10, 5267001, 5267001, 33338900, 5222001, 5222001, 33335800, 5165001, 5165001, 33338500, 5074001, 5074001, 33336300, 4426001, 4426001, 33335500, 4856001, 4856001, 33335900, 5094001, 5094001, 33333500, 4755001, 4755001, 33336300, 5267001, 5267001, 33335400, 5265001, 5265001, 33335300
"distributed 1 faa random", , 0, 2, 10, 871001, 871001, 33336500, 1262001, 1262001, 33354800, 1128001, 1128001, 33342600, 1150001, 1150001, 33347700, 1096001, 1096001, 33335000, 1074001, 1074001, 33351700, 1398001, 1398001, 33350100, 1601001, 1601001, 33357600, 1174001, 1174001, 33339300, 1106001, 1106001, 33338000
"distributed 1 faa random", , 1, 2, 10, 1203001, 1203001, 33333500, 1121001, 1121001, 33356600, 1466001, 1466001, 33339500, 1001001, 1001001, 33348500, 964001, 964001, 33337500, 1084001, 1084001, 33352300, 1336001, 1336001, 33354100, 934001, 934001, 33358800, 1091001, 1091001, 33336700, 1101001, 1101001, 33333600
"distributed 1 faa random", , 0, 3, 10, 560001, 560001, 33354900, 444001, 444001, 33355300, 449001, 449001, 33356900, 1001001, 1001001, 33339100, 511001, 511001, 33359500, 520001, 520001, 33336800, 508001, 508001, 33366900, 749001, 749001, 33353200, 726001, 726001, 33349600, 736001, 736001, 33358000
"distributed 1 faa random", , 1, 3, 10, 604001, 604001, 33357000, 621001, 621001, 33333800, 649001, 649001, 33345500, 562001, 562001, 33336800, 731001, 731001, 33340400, 730001, 730001, 33358600, 730001, 730001, 33366800, 505001, 505001, 33356400, 573001, 573001, 33353600, 573001, 573001, 33356700
"distributed 1 faa random", , 2, 3, 10, 993001, 993001, 33352800, 968001, 968001, 33353800, 923001, 923001, 33354700, 613001, 613001, 33336600, 995001, 995001, 33359000, 983001, 983001, 33357100, 994001, 994001, 33359200, 885001, 885001, 33347800, 897001, 897001, 33354600, 895001, 895001, 33345200
"distributed 1 faa random", , 0, 4, 10, 636001, 636001, 33363800, 514001, 514001, 33372500, 477001, 477001, 33358900, 624001, 624001, 33354200, 529001, 529001, 33344200, 513001, 513001, 33360000, 754001, 754001, 33362500, 426001, 426001, 33367700, 347001, 347001, 33364400, 311001, 311001, 33352300
"distributed 1 faa random", , 1, 4, 10, 299001, 299001, 33363000, 324001, 324001, 33374100, 426001, 426001, 33343200, 402001, 402001, 33338800, 434001, 434001, 33351900, 612001, 612001, 33349800, 521001, 521001, 33366500, 370001, 370001, 33351100, 347001, 347001, 33362700, 547001, 547001, 33348700
"distributed 1 faa random", , 2, 4, 10, 500001, 500001, 33347400, 562001, 562001, 33365000, 508001, 508001, 33338700, 407001, 407001, 33334400, 750001, 750001, 33355500, 672001, 672001, 33363100, 454001, 454001, 33358200, 1027001, 1027001, 33364700, 1110001, 1110001, 33359100, 425001, 425001, 33349800
"distributed 1 faa random", , 3, 4, 10, 587001, 587001, 33357200, 645001, 645001, 33353200, 790001, 790001, 33357900, 742001, 742001, 33356400, 629001, 629001, 33355700, 361001, 361001, 33362200, 449001, 449001, 33368300, 582001, 582001, 33359300, 613001, 613001, 33365700, 745001, 745001, 33342600
"distributed 1 faa random", , 0, 5, 10, 503001, 503001, 33356900, 416001, 416001, 33351000, 357001, 357001, 33372900, 548001, 548001, 33375900, 497001, 497001, 33374900, 427001, 427001, 33368800, 380001, 380001, 33354300, 385001, 385001, 33344000, 307001, 307001, 33379400, 506001, 506001, 33349500
"distributed 1 faa random", , 1, 5, 10, 593001, 593001, 33362800, 705001, 705001, 33337800, 573001, 573001, 33347200, 630001, 630001, 33356800, 421001, 421001, 33336400, 386001, 386001, 33365800, 542001, 542001, 33338300, 459001, 459001, 33362000, 643001, 643001, 33356000, 778001, 778001, 33363900
"distributed 1 faa random", , 2, 5, 10, 252001, 252001, 33361700, 455001, 455001, 33355200, 399001, 399001, 33375400, 267001, 267001, 33352300, 363001, 363001, 33372600, 403001, 403001, 33354200, 320001, 320001, 33344000, 411001, 411001, 33360400, 395001, 395001, 33377300, 241001, 241001, 33345100
"distributed 1 faa random", , 3, 5, 10, 545001, 545001, 33353400, 404001, 404001, 33363300, 505001, 505001, 33337600, 367001, 367001, 33371300, 325001, 325001, 33380600, 315001, 315001, 33356000, 265001, 265001, 33356600, 592001, 592001, 33347600, 513001, 513001, 33379900, 470001, 470001, 33364600
"distributed 1 faa random", , 4, 5, 10, 272001, 272001, 33364300, 237001, 237001, 33359500, 252001, 252001, 33378200, 249001, 249001, 33376500, 608001, 608001, 33383200, 532001, 532001, 33335100, 640001, 640001, 33342100, 447001, 447001, 33352300, 324001, 324001, 33353100, 241001, 241001, 33333800
"distributed 1 faa random", , 0, 6, 10, 239001, 239001, 33385000, 269001, 269001, 33385600, 209001, 209001, 33358700, 539001, 539001, 33371400, 236001, 236001, 33379300, 444001, 444001, 33361200, 229001, 229001, 33362500, 301001, 301001, 33341400, 267001, 267001, 33343900, 721001, 721001, 33368800
