"Version:1. Each line [benchmark_name, operation_name, thread_index, number_of_threads, number_of_trials] then [iters, successful_iters, duration_in_ns] repeating number_of_trials times."
"distributed 32 faa tid hash", , 5, 12, 10, 26001, 26001, 2076100, 156001, 156001, 14357000, 188001, 188001, 14328500, 317001, 317001, 14326200, 162001, 162001, 13917200, 150001, 150001, 14294600, 154001, 154001, 14356100, 177001, 177001, 14300900, 155001, 155001, 14337700, 142001, 142001, 14328900
"distributed 32 read", , 0, 3, 10, 40001, 40001, 14395900, 40001, 40001, 14436600, 40001, 40001, 14344700, 40001, 40001, 14386300, 40001, 40001, 14398900, 40001, 40001, 14363400, 40001, 40001, 14315500, 41001, 41001, 14622900, 41001, 41001, 14628500, 40001, 40001, 14372600
"distributed 32 read", , 0, 5, 10, 17001, 17001, 14311500, 18001, 18001, 15109600, 18001, 18001, 14819800, 18001, 18001, 14708100, 18001, 18001, 14831500, 18001, 18001, 14726500, 26001, 26001, 14587200, 40001, 40001, 14330300, 40001, 40001, 14349900, 41001, 41001, 14574200
"distributed 32 read", , 1, 5, 10, 40001, 40001, 14461100, 40001, 40001, 14460600, 40001, 40001, 14322000, 22001, 22001, 14379900, 25001, 25001, 14753900, 18001, 18001, 14886700, 39001, 39001, 14329900, 40001, 40001, 14518400, 25001, 25001, 14404100, 17001, 17001, 14585400
"distributed 32 read", , 0, 7, 10, 18001, 18001, 14699200, 18001, 18001, 14786100, 35001, 35001, 14414300, 18001, 18001, 15040700, 31001, 31001, 14490400, 17001, 17001, 14974400, 17001, 17001, 14756300, 18001, 18001, 14513700, 38001, 38001, 14552400, 36001, 36001, 14313900
"distributed 32 read", , 1, 7, 10, 18001, 18001, 14762200, 18001, 18001, 14826800, 18001, 18001, 14666800, 18001, 18001, 15044300, 36001, 36001, 14470100, 40001, 40001, 14649300, 18001, 18001, 14769600, 40001, 40001, 14317300, 40001, 40001, 14465500, 22001, 22001, 14804500
"distributed 32 read", , 2, 7, 10, 32001, 32001, 14470800, 18001, 18001, 14770000, 18001, 18001, 14873700, 19001, 19001, 14868100, 18001, 18001, 14907900, 18001, 18001, 14869400, 18001, 18001, 14790800, 18001, 18001, 14974900, 36001, 36001, 14531600, 36001, 36001, 14401600
"distributed 32 read", , 0, 9, 10, 18001, 18001, 14837800, 27001, 27001, 14586900, 18001, 18001, 14786800, 18001, 18001, 14805800, 18001, 18001, 14965200, 20001, 20001, 14531600, 23001, 23001, 15028700, 17001, 17001, 14386300, 26001, 26001, 14612900, 17001, 17001, 14866100
"distributed 32 read", , 1, 9, 10, 36001, 36001, 14483700, 19001, 19001, 14318200, 21001, 21001, 14341700, 18001, 18001, 14818500, 18001, 18001, 14780500, 23001, 23001, 14603500, 18001, 18001, 14608300, 36001, 36001, 14308100, 17001, 17001, 14405300, 26001, 26001, 14350300
"distributed 32 read", , 2, 9, 10, 18001, 18001, 14945800, 17001, 17001, 14450000, 25001, 25001, 14400100, 18001, 18001, 14761200, 18001, 18001, 14763200, 24001, 24001, 14931800, 18001, 18001, 14724200, 30001, 30001, 14523000, 18001, 18001, 14836300, 18001, 18001, 14734900
"distributed 32 read", , 3, 9, 10, 17001, 17001, 14592400, 17001, 17001, 14477700, 18001, 18001, 14744100, 18001, 18001, 14764400, 18001, 18001, 14788300, 24001, 24001, 14780900, 19001, 19001, 14782300, 18001, 18001, 14776000, 17001, 17001, 14322000, 17001, 17001, 14404600
"distributed 32 read", , 0, 11, 10, 26001, 26001, 14595500, 18001, 18001, 15013200, 18001, 18001, 14760500, 18001, 18001, 14995000, 18001, 18001, 15028700, 31001, 31001, 14367800, 18001, 18001, 14465300, 26001, 26001, 14435500, 18001, 18001, 14844300, 17001, 17001, 15038700
